"","idNum","date","problem","MDC","citationIssued","personSearch","vehicleSearch","preRace","race","gender","lat","long","policePrecinct","neighborhood"
"11528","17-041699",2017-02-04 22:13:56,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96986308,-93.28008046,1,"Loring Park"
"11529","17-041701",2017-02-04 22:16:03,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98846846,-93.27918712,1,"North Loop"
"11530","17-041702",2017-02-04 22:16:14,"traffic","MDC",NA,"NO","NO","Unknown","Black","Unknown",44.94135,-93.25118,3,"Powderhorn Park"
"11531","17-041709",2017-02-04 22:19:32,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.93953971,-93.23403452,3,"Corcoran"
"11532","17-041711",2017-02-04 22:20:31,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.04850535,-93.31187009,4,"Shingle Creek"
"11533","17-041719",2017-02-04 22:29:27,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9653,-93.2357,1,"Cedar Riverside"
"11534","17-041732",2017-02-04 22:41:10,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.94921395,-93.26775104,3,"Phillips West"
"11535","17-041738",2017-02-04 22:43:28,"traffic","MDC",NA,"NO","NO","Black","Black","Male",45.00720675,-93.25246579,2,"Logan Park"
"11536","17-041739",2017-02-04 22:46:03,"traffic","MDC",NA,"YES","YES","Unknown","Black","Female",44.94836,-93.27792,5,"Lyndale"
"11537","17-041748",2017-02-04 22:52:36,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01316,-93.24734,2,"Audubon Park"
"11538","17-041752",2017-02-04 22:57:47,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.94875772,-93.29446415,5,"Lowry Hill East"
"11539","17-041756",2017-02-04 22:58:51,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97839171,-93.27422196,1,"Downtown West"
"11540","17-041760",2017-02-04 23:02:27,"suspicious","MDC",NA,"YES","YES","White","White","Male",44.9627,-93.26255,3,"Ventura Village"
"11541","17-041773",2017-02-04 23:06:00,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.97918668,-93.27310907,1,"Downtown West"
"11542","17-041778",2017-02-04 23:07:13,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.97087,-93.27354,1,"Downtown West"
"11543","17-041779",2017-02-04 23:08:17,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.99948,-93.30192,4,"Jordan"
"11544","17-041780",2017-02-04 23:08:20,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94745164,-93.25884673,3,"Powderhorn Park"
"11545","17-041788",2017-02-04 23:15:05,"suspicious","MDC",NA,"NO","NO","Native American","Unknown","Female",44.95014778,-93.26392284,3,"Phillips West"
"11546","17-041793",2017-02-04 23:17:35,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.97996756,-93.27316614,1,"Downtown West"
"11547","17-041794",2017-02-04 23:17:44,"traffic","MDC",NA,"NO","NO","Other","Other","Male",44.97683232,-93.27521277,1,"Downtown West"
"11548","17-041800",2017-02-04 23:24:02,"traffic","MDC",NA,"NO","NO","Unknown","East African","Male",44.97838004,-93.27652572,1,"Downtown West"
"11549","17-041809",2017-02-04 23:30:15,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98775902,-93.24752259,2,"Marcy Holmes"
"11550","17-041810",2017-02-04 23:32:04,"traffic","MDC",NA,"YES","YES","Unknown","Black","Male",44.95912,-93.28675,5,"Whittier"
"11551","17-041815",2017-02-04 23:34:08,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Female",45.01415685,-93.30824434,4,"Cleveland"
"11552","17-041822",2017-02-04 23:36:42,"traffic","MDC",NA,"YES","YES","Unknown","White","Male",44.99827813,-93.28172579,4,"Near - North"
"11553","17-041845",2017-02-05 00:01:47,"traffic","other",NA,NA,NA,NA,NA,NA,44.96269,-93.26766,3,"Ventura Village"
"11554","17-041846",2017-02-05 00:02:51,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.00596,-93.29683,4,"Jordan"
"11555","17-041849",2017-02-05 00:05:13,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.90236573,-93.28956947,5,"Kenny"
"11556","17-041865",2017-02-05 00:20:15,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.91232,-93.29082,5,"Lynnhurst"
"11557","17-041868",2017-02-05 00:24:01,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96225937,-93.26109294,3,"Ventura Village"
"11558","17-041871",2017-02-05 00:26:40,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.91231994,-93.29400725,5,"Lynnhurst"
"11559","17-041874",2017-02-05 00:30:07,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98977905,-93.31142531,4,"Willard - Hay"
"11560","17-041887",2017-02-05 00:47:09,"traffic","MDC",NA,"NO","NO","Unknown","Other","Male",44.97837186,-93.27539854,1,"Downtown West"
"11561","17-041890",2017-02-05 00:49:37,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.97798,-93.2748,1,"Downtown West"
"11562","17-041892",2017-02-05 00:51:21,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.97366129,-93.22790293,2,"University of Minnesota"
"11563","17-041903",2017-02-05 01:03:06,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.00472787,-93.26157132,2,"Sheridan"
"11564","17-041907",2017-02-05 01:06:08,"traffic","MDC",NA,"YES","YES","Unknown","Black","Female",44.94044075,-93.27791575,5,"Lyndale"
"11565","17-041928",2017-02-05 01:21:29,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98083264,-93.27195951,1,"Downtown West"
"11566","17-041978",2017-02-05 02:05:50,"suspicious","MDC",NA,"YES","YES","Unknown","White","Male",45.00236304,-93.22745195,2,"Northeast Park"
"11567","17-041983",2017-02-05 02:16:19,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.9998016,-93.26024212,2,"Sheridan"
"11568","17-041990",2017-02-05 02:24:30,"suspicious","MDC",NA,"YES","NO","East African","East African","Male",44.97037639,-93.2476225,1,"Cedar Riverside"
"11569","17-041993",2017-02-05 02:26:30,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.99873,-93.2994,4,"Near - North"
"11570","17-041994",2017-02-05 02:26:31,"traffic","MDC",NA,"NO","NO","Unknown","East African","Female",44.98440693,-93.25672439,2,"Marcy Holmes"
"11571","17-042003",2017-02-05 02:36:51,"traffic","MDC",NA,"YES","YES","Unknown","Black","Female",44.98810131,-93.25454892,2,"Nicollet Island - East Bank"
"11572","17-042012",2017-02-05 02:43:36,"suspicious","other",NA,NA,NA,NA,NA,NA,44.99153714,-93.21832914,2,"Como"
"11573","17-042014",2017-02-05 02:44:09,"traffic","MDC",NA,"NO","NO","White","White","Male",44.96268897,-93.2708505,5,"Whittier"
"11574","17-042017",2017-02-05 02:46:03,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.96269147,-93.27338649,5,"Steven's Square - Loring Heights"
"11575","17-042035",2017-02-05 03:06:16,"suspicious","MDC",NA,"YES","NO","Unknown","Latino","Male",44.94394961,-93.2626206,3,"Central"
"11576","17-042052",2017-02-05 03:31:29,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.94660282,-93.28219879,5,"Lyndale"
"11577","17-042080",2017-02-05 04:30:30,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",45.02308463,-93.29688932,4,"Folwell"
"11578","17-042089",2017-02-05 04:59:57,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.94835,-93.26394,3,"Central"
"11579","17-042102",2017-02-05 05:52:26,"traffic","other",NA,NA,NA,NA,NA,NA,44.94666,-93.27412,3,"Central"
"11580","17-042128",2017-02-05 07:43:03,"suspicious","other",NA,NA,NA,NA,NA,NA,44.90602355,-93.3048303,5,"Lynnhurst"
"11581","17-042145",2017-02-05 08:35:37,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96093,-93.25616,3,"Ventura Village"
"11583","17-042150",2017-02-05 08:48:09,"suspicious","MDC",NA,"NO","YES","Other","Other","Unknown",45.01235203,-93.30823595,4,"Jordan"
"11584","17-042180",2017-02-05 09:39:42,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.95005,-93.28809,5,"Whittier"
"11585","17-042185",2017-02-05 09:51:12,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.98470291,-93.3063954,4,"Near - North"
"11586","17-042187",2017-02-05 09:52:48,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.94837171,-93.23514707,3,"Longfellow"
"11587","17-042192",2017-02-05 10:03:05,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94836,-93.29828,5,"ECCO"
"11588","17-042196",2017-02-05 10:08:51,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.89425702,-93.27747787,5,"Windom"
"11590","17-042283",2017-02-05 13:06:25,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9609,-93.27274,5,"Whittier"
"11591","17-042296",2017-02-05 13:30:21,"traffic","MDC",NA,"NO","NO","White","White","Female",44.97207,-93.25782,1,"Downtown East"
"11592","17-042324",2017-02-05 14:16:58,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.89783207,-93.28879739,5,"Windom"
"11593","17-042349",2017-02-05 14:57:22,"traffic","MDC",NA,"NO","NO","Unknown","East African","Male",44.96005182,-93.26897813,3,"Phillips West"
"11594","17-042361",2017-02-05 15:15:00,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.90148,-93.29466,5,"Kenny"
"11595","17-042362",2017-02-05 15:15:28,"traffic","other",NA,NA,NA,NA,NA,NA,44.97884,-93.23164,2,"University of Minnesota"
"11596","17-042381",2017-02-05 15:53:17,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.96269,-93.27402,5,"Whittier"
"11598","17-042389",2017-02-05 16:19:44,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.9223232,-93.28183315,5,"King Field"
"11599","17-042402",2017-02-05 16:47:48,"suspicious","MDC",NA,"YES","NO","Black","Black","Male",45.01314,-93.29162,4,"McKinley"
"11600","17-042424",2017-02-05 17:12:31,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.9627,-93.28083,5,"Whittier"
"11601","17-042443",2017-02-05 17:29:22,"suspicious","MDC",NA,"YES","NO","White","White","Female",44.94837,-93.2525,3,"East Phillips"
"11602","17-042454",2017-02-05 17:41:04,"suspicious","MDC",NA,"NO","NO","Black","Black","Female",45.04209,-93.28885,4,"Lind - Bohanon"
"11603","17-042462",2017-02-05 17:51:50,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.89375,-93.27811,5,"Windom"
"11604","17-042463",2017-02-05 17:51:54,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",44.95195,-93.2601,3,"Midtown Phillips"
"11605","17-042467",2017-02-05 17:56:50,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9788,-93.27365,1,"Downtown West"
"11606","17-042493",2017-02-05 18:38:58,"traffic","other",NA,NA,NA,NA,NA,NA,44.95195349,-93.28743536,5,"Whittier"
"11607","17-042497",2017-02-05 18:43:00,"suspicious","MDC",NA,"NO","NO","White","White","Female",44.95032277,-93.28038804,5,"Whittier"
"11608","17-042505",2017-02-05 18:53:33,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.97449561,-93.28102208,1,"Loring Park"
"11609","17-042506",2017-02-05 18:54:59,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.94926,-93.297,5,"Lowry Hill East"
"11610","17-042508",2017-02-05 18:55:51,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.98848,-93.25496,2,"Nicollet Island - East Bank"
"11611","17-042516",2017-02-05 19:07:18,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99980718,-93.25626328,2,"Logan Park"
"11612","17-042522",2017-02-05 19:17:15,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.9978569,-93.30820808,4,"Willard - Hay"
"11613","17-042550",2017-02-05 19:59:53,"traffic","other",NA,NA,NA,NA,NA,NA,45.01587,-93.26316,2,"Holland"
"11614","17-042553",2017-02-05 20:07:26,"traffic","other",NA,NA,NA,NA,NA,NA,45.04391,-93.29145,4,"Lind - Bohanon"
"11615","17-042561",2017-02-05 20:26:35,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95373,-93.26769,3,"Phillips West"
"11616","17-042566",2017-02-05 20:31:44,"suspicious","other",NA,NA,NA,NA,NA,NA,44.98262,-93.2982,4,"Harrison"
"11617","17-042569",2017-02-05 20:39:27,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01310678,-93.28125655,4,"McKinley"
"11618","17-042592",2017-02-05 21:10:47,"traffic","other",NA,NA,NA,NA,NA,NA,44.94667,-93.2703,3,"Central"
"11619","17-042605",2017-02-05 21:30:17,"traffic","MDC",NA,"YES","YES","Unknown","Black","Male",45.00603,-93.31158,4,"Willard - Hay"
"11620","17-042618",2017-02-05 21:43:03,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9897,-93.30699,4,"Near - North"
"11621","17-042630",2017-02-05 21:57:51,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.9659472,-93.23297563,1,"Cedar Riverside"
"11622","17-042635",2017-02-05 22:00:58,"traffic","other",NA,NA,NA,NA,NA,NA,45.00241,-93.31076,4,"Willard - Hay"
"11623","17-042648",2017-02-05 22:08:03,"suspicious","MDC",NA,"YES","NO","Black","Black","Male",44.97081881,-93.24865948,1,"Cedar Riverside"
"11624","17-042654",2017-02-05 22:12:48,"suspicious","other",NA,NA,NA,NA,NA,NA,44.925,-93.2883,5,"East Harriet"
"11625","17-042665",2017-02-05 22:23:10,"traffic","other",NA,NA,NA,NA,NA,NA,44.98271,-93.24132,2,"Marcy Holmes"
"11626","17-042668",2017-02-05 22:24:14,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",45.00716,-93.28493,4,"Hawthorne"
"11627","17-042669",2017-02-05 22:24:36,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96332127,-93.27021121,5,"Steven's Square - Loring Heights"
"11628","17-042673",2017-02-05 22:27:34,"suspicious","other",NA,NA,NA,NA,NA,NA,44.93593468,-93.25303711,3,"Powderhorn Park"
"11629","17-042682",2017-02-05 22:35:14,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.97879442,-93.27632636,1,"Downtown West"
"11630","17-042689",2017-02-05 22:42:32,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.95014794,-93.26520218,3,"Phillips West"
"11631","17-042690",2017-02-05 22:42:39,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99509153,-93.2492479,2,"St. Anthony East"
"11632","17-042695",2017-02-05 22:49:33,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",44.94836,-93.26013,3,"Powderhorn Park"
"11633","17-042700",2017-02-05 22:55:02,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94836,-93.26013,3,"Powderhorn Park"
"11634","17-042709",2017-02-05 23:06:46,"suspicious","MDC",NA,"YES","NO","Unknown","Other","Male",45.01267017,-93.26156366,2,"Holland"
"11635","17-042712",2017-02-05 23:09:24,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94836,-93.25886,3,"Midtown Phillips"
"11636","17-042716",2017-02-05 23:11:04,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.9987,-93.26593,2,"Sheridan"
"11637","17-042721",2017-02-05 23:15:25,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99914,-93.28799,4,"Hawthorne"
"11638","17-042724",2017-02-05 23:19:54,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01595006,-93.30825147,4,"Folwell"
"11639","17-042726",2017-02-05 23:23:18,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.99509,-93.25243,2,"St. Anthony East"
"11640","17-042732",2017-02-05 23:33:07,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98784,-93.23459,2,"Como"
"11641","17-042738",2017-02-05 23:37:11,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9915,-93.30822,4,"Willard - Hay"
"11642","17-042749",2017-02-05 23:46:49,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",45.01314,-93.29558,4,"Folwell"
"11643","17-042754",2017-02-05 23:52:30,"suspicious","MDC",NA,"YES","YES","Black","Black","Male",45.01316,-93.24912,2,"Holland"
"11644","17-042756",2017-02-05 23:54:33,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.99415,-93.29412,4,"Near - North"
"11645","17-042766",2017-02-06 00:05:37,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.93773399,-93.27727558,5,"Lyndale"
"11647","17-042816",2017-02-06 01:06:41,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96345478,-93.28560058,5,"Steven's Square - Loring Heights"
"11648","17-042823",2017-02-06 01:20:09,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.9609,-93.28419,5,"Whittier"
"11649","17-042829",2017-02-06 01:30:37,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",45.01852,-93.29055,4,"McKinley"
"11650","17-042837",2017-02-06 01:47:28,"traffic","MDC",NA,"YES","NO","Unknown","Black","Female",45.01314,-93.29307,4,"McKinley"
"11651","17-042845",2017-02-06 01:58:45,"suspicious","MDC",NA,"YES","YES","Unknown","Black","Male",45.00026,-93.29717,4,"Jordan"
"11652","17-042859",2017-02-06 02:23:31,"suspicious","MDC",NA,"YES","NO","White","White","Male",44.96595909,-93.24408498,1,"Cedar Riverside"
"11653","17-042861",2017-02-06 02:27:52,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.03842,-93.31358,4,"Victory"
"11654","17-042875",2017-02-06 02:48:51,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.043915,-93.28821386,4,"Lind - Bohanon"
"11655","17-042876",2017-02-06 02:50:08,"traffic","MDC",NA,"YES","NO","Unknown","Black","Female",45.01494436,-93.29496193,4,"Folwell"
"11656","17-042890",2017-02-06 04:14:29,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.99608711,-93.31462014,4,"Willard - Hay"
"11657","17-042898",2017-02-06 04:47:57,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.00363907,-93.22883412,2,"Northeast Park"
"11658","17-042909",2017-02-06 06:17:36,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",45.01498,-93.26315,2,"Holland"
"11659","17-042914",2017-02-06 06:34:41,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97694447,-93.27819736,1,"Downtown West"
"11660","17-042917",2017-02-06 06:50:16,"suspicious","other",NA,NA,NA,NA,NA,NA,44.99642594,-93.24480117,2,"Beltrami"
"11661","17-042919",2017-02-06 07:03:29,"suspicious","other",NA,NA,NA,NA,NA,NA,44.93141903,-93.27532639,5,"King Field"
"11662","17-042950",2017-02-06 08:10:48,"suspicious","MDC",NA,"NO","NO","White","Unknown","Male",44.91322277,-93.29209232,5,"Lynnhurst"
"11663","17-042958",2017-02-06 08:28:27,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.90146,-93.28957,5,"Kenny"
"11664","17-042980",2017-02-06 08:58:59,"suspicious","MDC",NA,"NO","YES","Unknown","Unknown","Unknown",45.01939162,-93.28346522,4,"McKinley"
"11665","17-042984",2017-02-06 09:05:24,"traffic","MDC",NA,"NO","NO","Unknown","Asian","Male",45.02404,-93.30325,4,"Folwell"
"11666","17-042997",2017-02-06 09:22:36,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.94834712,-93.28052287,5,"Whittier"
"11667","17-043004",2017-02-06 09:30:20,"suspicious","MDC",NA,"YES","NO","Unknown","Black","Female",45.00035726,-93.26308786,2,"Sheridan"
"11668","17-043020",2017-02-06 09:49:15,"suspicious","MDC",NA,"NO","NO","Native American","Native American","Female",44.96269,-93.27781,5,"Steven's Square - Loring Heights"
"11669","17-043022",2017-02-06 09:50:37,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.95821922,-93.27962189,5,"Whittier"
"11670","17-043025",2017-02-06 09:56:55,"suspicious","other",NA,NA,NA,NA,NA,NA,45.00868934,-93.23717256,2,"Windom Park"
"11672","17-043053",2017-02-06 10:39:42,"traffic","other",NA,NA,NA,NA,NA,NA,44.96269,-93.27528,5,"Whittier"
"11673","17-043060",2017-02-06 10:48:17,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01223716,-93.29558715,4,"Jordan"
"11674","17-043084",2017-02-06 11:09:03,"traffic","MDC",NA,"NO","NO","Black","Black","Female",45.00847933,-93.31403261,4,"Willard - Hay"
"11675","17-043086",2017-02-06 11:09:51,"traffic","MDC",NA,"NO","NO","Black","Black","Female",45.01232654,-93.30191074,4,"Jordan"
"11676","17-043091",2017-02-06 11:12:44,"suspicious","other",NA,NA,NA,NA,NA,NA,44.99913516,-93.28682309,4,"Near - North"
"11677","17-043095",2017-02-06 11:15:33,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.9503123,-93.27860351,5,"Whittier"
"11678","17-043098",2017-02-06 11:18:50,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.9483555,-93.27730268,5,"Lyndale"
"11679","17-043101",2017-02-06 11:19:59,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.97446004,-93.31089847,4,"Bryn - Mawr"
"11680","17-043102",2017-02-06 11:21:30,"suspicious","other",NA,NA,NA,NA,NA,NA,44.98055666,-93.29925595,4,"Harrison"
"11681","17-043104",2017-02-06 11:23:11,"suspicious","MDC",NA,"NO","NO","Native American","Native American","Male",44.96644663,-93.24725811,1,"Cedar Riverside"
